CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/?) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-??),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W],,,,ceff
90,30000,80,8.01,7.933333333,108.192137,9.242815862,468.1731929,473.7483229,468.192293,0.125985304,85.83242869,86.08193277,85.59,25,108.17786,2367592,2.064762787,None,2.064762871,,,
90,30000,80,8.01,8.001666667,108.1767,9.244134828,406.8353753,399.1826149,406.854017,0.124961125,86.55938945,86.65902937,86.32,17,108.157275,2369620,2.07083711,None,2.070837193,,,
90,30000,80,8.01,8.061666667,108.313212,9.23248403,414.2288359,404.4567389,414.248197,0.124018424,87.31850107,86.61360347,86.79,21,108.295251,2364991,2.068619575,None,2.068619658,,,
100,30000,80,8.01,7.93,108.30843,9.232891659,401.1947482,395.5242037,401.213359,0.126066116,85.88858499,85.69777217,85.66,20,108.288635,2363968,2.061409482,None,2.061409565,,,
100,30000,80,8.9,8.993333333,108.178416,9.243988191,1512.218126,1496.027715,1512.220731,0.11116838,97.28845546,96.91466691,96.51,40,108.162184,2380706,2.138159357,None,2.138159274,,,
100,30000,80,8.9,8.751666667,108.009464,9.258447945,918.9121827,910.6952123,918.930154,0.114249607,94.52628258,94.39154447,94.08,34,107.990644,2375784,2.119665447,None,2.119665447,,,
100,30000,80,8.9,9.038333333,107.980042,9.260970652,1497.250042,1477.194222,1497.266336,0.11063132,97.59596129,97.3354232,96.99,42,107.964182,2378299,2.138247817,None,2.138247901,,,
100,30000,80,8.9,9.001666667,108.024439,9.257164483,1784.396942,1776.451048,1784.413479,0.111054268,97.23999917,97.34308461,96.79,52,108.007578,2379562,2.138486257,None,2.138486341,,,
100,30000,80,8.9,8.76,108.01705,9.257797727,876.1405504,867.1650751,876.157472,0.114154373,94.6229358,94.24467275,94.34,31,108.00169,2376217,2.12154312,None,2.121543203,,,
100,30000,80,8.9,8.753333333,108.031254,9.256580508,1054.779158,1052.56388,1054.796191,0.11423053,94.56335767,94.79246002,94.28,29,108.016081,2377947,2.123032162,None,2.123032162,,,
100,30000,80,8.9,8.801666667,107.907147,9.267226757,991.91828,985.7556185,991.935649,0.113614066,94.97627388,94.94413937,94.7,32,107.886843,2381250,2.128805667,None,2.128805667,,,
100,30000,80,8.9,8.898333333,108.147281,9.246649483,1388.197847,1383.624252,1388.214905,0.112349768,96.23305554,96.47874134,95.79,42,108.128216,2377002,2.130307034,None,2.130307034,,,
100,30000,80,8.9,8.843333333,108.251805,9.237721256,1179.052052,1171.937436,1179.069819,0.113078727,95.73067956,95.67470788,95.45,35,108.232495,2377135,2.128585448,None,2.128585531,,,
10,30000,80,8.9,8.905,108.22714,9.239826535,1369.916989,1364.476633,1369.934104,0.112247298,96.37626817,96.32229085,95.93,52,108.213869,2379331,2.133528947,None,2.13352903,,,
10,30000,85,0.89,0.921666667,117.499781,8.51065416,127.6674194,156.9607173,127.827629,1.08301037,10.82956315,13.0198915,10.89,2,117.461029,1675828,1.063560078,None,1.063560161,,,
10,30000,85,0.89,0.823333333,118.839833,8.414687018,127.1647506,135.2259503,127.344798,1.212567704,9.784479584,10.52631579,9.86,2,118.806373,1644275,1.032573521,None,1.032573437,,,
10,30000,85,0.89,0.87,118.204774,8.459895198,126.1359206,143.1276699,126.311469,1.148642473,10.28381534,11.87739464,10.36,2,118.168021,1653416,1.042302882,None,1.042302799,,,
10,30000,85,0.89,0.838333333,118.54765,8.435426599,124.1428947,90.11537139,124.318012,1.192009481,9.938244658,6.560636183,10.03,3,118.50811,1681519,1.065114346,None,1.065114429,,,
10,30000,85,0.89,0.873333333,118.923795,8.408746122,124.133347,107.0741798,124.326398,1.143808692,10.38601143,9.160305344,10.47,2,118.891246,1667432,1.054739838,None,1.054739755,,,
10,30000,85,0.89,0.89,118.453986,8.442096664,127.9750858,152.5480789,128.141398,1.123454888,10.54240475,12.07865169,10.63,2,118.409649,1692628,1.076967797,None,1.076967881,,,
10,30000,85,0.89,0.895,118.091289,8.468025106,128.2425413,162.2920633,128.404794,1.116456649,10.56917037,12.10428305,10.65,3,118.059176,1673311,1.060474401,None,1.060474484,,,
10,30000,85,0.89,0.921666667,118.188594,8.461053357,124.4533949,111.8345111,124.613317,1.083479989,10.89304875,9.945750452,10.98,2,118.15492,1664575,1.054245384,None,1.054245468,,,
10,30000,85,0.89,0.886666667,118.031135,8.472340794,124.472903,100.6036217,124.487523,1.127782678,10.4654273,8.169014085,10.54,3,117.997313,1672901,1.05969897,None,1.059698887,,,
20,30000,85,0.89,0.896666667,118.378747,8.44746228,124.9878993,118.1575711,125.159633,1.114842748,10.61462765,10.03717472,10.7,2,118.347749,1658685,1.048118387,None,1.048118387,,,
20,30000,85,1.78,1.846666667,114.127356,8.762141129,128.8685141,119.739603,128.949667,0.541309504,21.07551841,19.58483755,21.12,3,114.100637,1996177,1.385591113,None,1.385591196,,,
20,30000,85,1.78,1.796666667,114.055273,8.767678808,130.7553634,139.9210384,130.836083,0.555985066,20.49193072,21.79962894,20.53,3,114.02557,1946829,1.339421401,None,1.339421401,,,
20,30000,85,1.78,1.855,114.166757,8.759117157,130.3603727,134.1654497,130.441473,0.538099366,21.17793342,22.64150943,21.22,3,114.138262,1964668,1.358253302,None,1.358253386,,,
20,30000,85,1.78,1.863333333,114.170473,8.758832067,129.405857,129.127851,129.483091,0.535084326,21.2737648,21.7352415,21.33,3,114.145484,1989458,1.380627582,None,1.380627498,,,
20,30000,85,1.78,1.856666667,114.346554,8.745344438,128.8969881,118.936725,128.977184,0.53824642,21.23034353,19.38958707,21.26,3,114.31837,1995919,1.386007202,None,1.386007286,,,
20,30000,85,1.78,1.79,114.612864,8.725024095,127.9896331,115.1633474,127.997056,0.558612449,20.51570266,18.28757562,20.55,3,114.58789,1997555,1.384183964,None,1.384183881,,,
20,30000,85,1.78,1.778333333,114.679678,8.719940773,127.9664865,113.0445705,128.051314,0.562249074,20.3938694,18.6972821,20.44,3,114.656378,1986047,1.373546014,None,1.373545931,,,
20,30000,85,1.78,1.788333333,114.573366,8.728031958,128.9039992,121.4248925,128.987211,0.559040296,20.48953695,19.01211556,20.53,4,114.546896,1993421,1.380451447,None,1.380451364,,,
20,30000,85,1.78,1.73,114.373418,8.743290333,128.1584063,124.4612249,128.244011,0.578021742,19.78660131,19.21965318,19.84,3,114.350335,1936919,1.327616058,None,1.327615974,,,
30,30000,85,1.78,1.746666667,114.27892,8.750520218,128.0600426,116.9075229,128.145862,0.57176913,19.96071803,18.70229008,20,3,114.250008,1944138,1.33467822,None,1.33467822,,,
30,30000,85,2.67,2.768333333,112.420231,8.895196097,138.0526148,137.1862648,138.057751,0.36110077,31.12166728,30.99608787,31.13,4,112.400945,2142951,1.564453614,None,1.564453614,,,
30,30000,85,2.67,2.691666667,112.321368,8.903025469,134.181839,126.1777646,134.237723,0.3714861,30.23316822,28.94736842,30.25,3,112.298216,2097873,1.519403875,None,1.519403875,,,
30,30000,85,2.67,2.671666667,112.518477,8.887429218,137.3020096,138.2311472,137.357763,0.374274611,30.06118644,29.53836556,30.07,3,112.498444,2083927,1.505946363,None,1.505946446,,,
30,30000,85,2.67,2.69,112.300327,8.904693572,135.8374237,132.66815,135.891096,0.371362919,30.20878796,29.36802974,30.22,4,112.277028,2093804,1.515584916,None,1.515584833,,,
30,30000,85,2.67,2.65,112.500741,8.888830341,138.3342411,144.8914204,138.390609,0.377324696,29.81269637,30.34591195,29.82,4,112.47827,2119256,1.536613999,None,1.536613916,,,
30,30000,85,2.67,2.756666667,112.117482,8.919215649,139.0130644,147.7127012,139.071619,0.362717226,30.90705254,32.79927449,30.91,4,112.098363,2125272,1.547376449,None,1.547376449,,,
30,30000,85,2.67,2.75,111.927627,8.93434469,137.9017295,140.9366391,137.960602,0.363609388,30.78009743,32.6969697,30.79,4,111.908535,2093249,1.51783211,None,1.517832027,,,
30,30000,85,2.67,2.693333333,112.429246,8.894482847,139.8379998,146.6997721,139.891549,0.371251203,30.28094359,30.90965347,30.3,4,112.407718,2104064,1.525236831,None,1.525236747,,,
30,30000,85,2.67,2.641666667,112.664084,8.875943109,138.0115373,139.955617,138.066786,0.378043029,29.76209552,29.65299685,29.78,4,112.640443,2109050,1.52721365,None,1.527213566,,,
40,30000,85,2.67,2.833333333,112.357736,8.900143734,138.5194789,138.0622837,138.572315,0.352780639,31.83469187,31.88235294,31.83,4,112.336301,2129268,1.555503184,None,1.555503184,,,
40,30000,85,3.56,3.535,111.339282,8.981556033,152.9745382,165.9167735,153.016802,0.28287487,39.35843619,43.14002829,39.32,5,111.320333,2169829,1.629712957,None,1.629713041,,,
40,30000,85,3.56,3.545,111.295959,8.985052189,148.0809875,148.2716342,148.124166,0.281989956,39.45441747,39.91537377,39.43,5,111.276517,2176613,1.636532388,None,1.636532305,,,
40,30000,85,3.56,3.516666667,111.610841,8.959703117,146.8438847,145.8188271,146.886436,0.284313392,39.24981242,38.81516588,39.21,5,111.58961,2180549,1.639064873,None,1.63906479,,,
40,30000,85,3.56,3.636666667,111.059599,9.004174416,150.5632519,156.769704,150.604434,0.274654005,40.38867417,41.70485793,40.35,5,111.037566,2191582,1.655010206,None,1.655010289,,,
40,30000,85,3.56,3.53,111.355552,8.980243751,151.6987714,160.1007953,151.74225,0.283033871,39.30850986,39.99055713,39.28,6,111.336266,2203693,1.660796991,None,1.660797075,,,
40,30000,85,3.56,3.385,111.435456,8.973804531,140.8466578,130.4012329,140.891681,0.295317061,37.72090186,35.52437223,37.71,3,111.418097,2171628,1.623321657,None,1.623321657,,,
40,30000,85,3.56,3.543333333,111.182488,8.994222184,148.0493456,152.2608142,148.093264,0.282207205,39.39566158,41.03951082,39.37,5,111.158945,2192678,1.651075932,None,1.651075849,,,
40,30000,85,3.56,3.688333333,111.030452,9.006538134,150.9638339,157.3702125,151.007291,0.271074234,40.95173171,43.33483958,40.92,5,111.010769,2178977,1.646195544,None,1.646195461,,,
40,30000,85,3.56,3.651666667,111.177471,8.994628057,148.3161269,146.7018176,148.321016,0.273488459,40.59830649,40.65708419,40.55,4,111.157413,2196021,1.6601337,None,1.6601337,,,
50,30000,85,3.56,3.465,111.583964,8.961861222,144.985396,139.9274127,145.02762,0.288490587,38.66384353,37.66233766,38.64,4,111.56624,2190366,1.645256429,None,1.645256429,,,
50,30000,85,4.45,4.531666667,110.326087,9.064039405,163.9329459,161.2209235,163.967554,0.220662029,49.99610509,49.96322177,49.92,5,110.310791,2240017,1.749252664,None,1.749252748,,,
50,30000,85,4.45,4.515,110.565459,9.044415942,164.0705455,161.7593134,164.10569,0.221448007,49.92030474,49.59394611,49.85,7,110.548351,2243424,1.752121946,None,1.752121946,,,
50,30000,85,4.45,4.43,110.392216,9.058609712,166.0957392,169.4276149,166.131686,0.225609471,48.90375169,49.54853273,48.84,9,110.3738,2241228,1.744825681,None,1.744825681,,,
50,30000,85,4.45,4.466666667,110.537684,9.046688548,163.9889989,161.9792827,164.024828,0.223876112,49.37349885,49.04850746,49.31,6,110.518762,2236985,1.743234372,None,1.743234289,,,
50,30000,85,4.45,4.455,110.410703,9.057092952,164.924479,163.1226846,164.957188,0.224377012,49.18796819,48.39132061,49.12,5,110.394235,2257817,1.76197237,None,1.761972287,,,
50,30000,85,4.45,4.418333333,110.616905,9.040209541,163.7389606,166.0234739,163.741975,0.226220648,48.87423586,48.80256459,48.79,6,110.594406,2243539,1.746753026,None,1.746753109,,,
50,30000,85,4.45,4.463333333,110.226817,9.072202457,165.9660101,166.9900682,166.002038,0.224042704,49.19790265,49.57057506,49.14,6,110.205243,2243020,1.748070513,None,1.748070596,,,
50,30000,85,4.45,4.378333333,110.397955,9.058138803,163.1840198,162.8429203,163.218284,0.228042811,48.33590463,47.92539018,48.26,5,110.378078,2231619,1.732755777,None,1.732755777,,,
50,30000,85,4.45,4.425,110.460178,9.05303629,157.8412613,151.3541344,157.844123,0.225972153,48.87862877,47.76878177,48.82,5,110.443167,2246329,1.749546803,None,1.749546887,,,
60,30000,85,4.45,4.333333333,110.858152,9.020536442,162.3372215,165.6338278,162.342331,0.230732456,48.03853253,49.58661796,47.97,5,110.842079,2218731,1.719101017,None,1.719101017,,,
60,30000,85,5.34,5.435,109.669354,9.118317593,188.8487949,187.8857688,188.875046,0.183968166,59.6052939,59.99693346,59.49,8,109.652016,2285645,1.842906852,None,1.842906769,,,
60,30000,85,5.34,5.246666667,109.718548,9.114229255,180.1497415,177.2771966,180.177972,0.190589279,57.56566485,57.76683609,57.46,6,109.699844,2296011,1.842229555,None,1.842229555,,,
60,30000,85,5.34,5.325,109.57971,9.125777026,181.2593398,177.448625,181.289416,0.187760342,58.35119558,58.51330203,58.25,6,109.56156,2286123,1.836840893,None,1.836840893,,,
60,30000,85,5.34,5.375,110.004098,9.090570426,184.4869569,180.7968271,184.514555,0.185962195,59.12720268,58.23255814,59.01,7,109.984576,2295563,1.849992852,None,1.849992768,,,
60,30000,85,5.34,5.353333333,109.668734,9.118369142,181.743675,178.3086154,181.771155,0.186747813,58.70932893,58.53051059,58.6,6,109.653612,2289256,1.841717599,None,1.841717682,,,
60,30000,85,5.34,5.396666667,109.704268,9.115415637,185.1312129,183.983357,185.161263,0.185017885,59.20373663,59.82087708,59.1,6,109.688006,2277759,1.833208296,None,1.833208296,,,
60,30000,85,5.34,5.47,109.784636,9.108742684,195.1179297,197.186582,195.144528,0.182765916,60.05219589,60.66422913,59.93,7,109.770609,2296214,1.855489847,None,1.855489763,,,
60,30000,85,5.34,5.286666667,109.824134,9.105466746,189.6009514,193.2101347,189.630556,0.189151202,58.06035884,58.70113493,57.96,7,109.806475,2289009,1.838104082,None,1.838104082,,,
60,30000,85,5.34,5.343333333,109.699393,9.115820723,181.7480908,177.4589052,181.776164,0.187147946,58.61604233,57.86026201,58.5,7,109.67995,2281926,1.834094321,None,1.834094321,,,
70,30000,85,5.34,5.368333333,109.793915,9.107972878,180.2531681,174.4219502,180.28129,0.1862179,58.94103337,57.87022664,58.83,6,109.776639,2282957,1.836827837,None,1.836827754,,,
70,30000,85,6.23,6.19,109.309689,9.148319871,223.1833872,222.2955885,223.206992,0.161534553,67.66269749,67.59558428,67.51,9,109.291331,2325529,1.924569111,None,1.924569194,,,
70,30000,85,6.23,6.441666667,108.845239,9.187356371,230.3838883,227.8985622,230.40676,0.155169071,70.11447479,69.65071151,69.95,9,108.825648,2321651,1.933783031,None,1.933782947,,,
70,30000,85,6.23,6.101666667,109.299065,9.149209099,223.4098332,226.2854332,223.412105,0.163858317,66.69064616,66.87150075,66.53,12,109.278963,2319924,1.913789884,None,1.913789884,,,
70,30000,85,6.23,6.198333333,109.323484,9.147165489,219.064916,216.9480487,219.089064,0.161332653,67.7623395,67.55848346,67.6,9,109.305031,2316773,1.916391305,None,1.916391221,,,
70,30000,85,6.23,6.226666667,109.103782,9.165585112,225.7972308,227.4014279,225.822654,0.160560035,67.93528826,68.75,67.77,8,109.088168,2299518,1.900225709,None,1.900225709,,,
70,30000,85,6.23,6.238333333,109.207263,9.156900123,225.076628,223.2754504,225.101971,0.160297613,68.1271309,67.3657494,67.96,9,109.188307,2329962,1.931367802,None,1.931367802,,,
70,30000,85,6.23,6.153333333,109.271366,9.151528315,221.8907322,221.563358,221.914799,0.162494727,67.23831388,66.34615385,67.09,8,109.256013,2313621,1.910555844,None,1.910555844,,,
70,30000,85,6.23,6.093333333,109.330185,9.146604847,215.1946054,214.2546768,215.218761,0.164088573,66.61852606,66.39770241,66.46,10,109.312296,2315268,1.908823057,None,1.908823057,,,
70,30000,85,6.23,6.103333333,109.20573,9.157028665,216.8238624,216.349531,216.84799,0.163829607,66.65189721,66.78044784,66.5,12,109.190156,2322371,1.916043647,None,1.916043563,,,
80,30000,85,6.23,6.356666667,108.943829,9.179042165,230.9989974,231.6418219,231.02253,0.157301567,69.25196063,69.25799685,69.08,9,108.929513,2326389,1.933832666,None,1.933832666,,,
80,30000,85,7.12,6.868333333,108.891103,9.183486735,276.1545372,279.9211265,276.179006,0.145578881,74.79003924,76.11016744,74.6,10,108.873914,2336631,1.973707317,None,1.973707317,,,
80,30000,85,7.12,7.195,108.939839,9.179378354,288.6496485,284.6512559,288.670352,0.138969349,78.38221416,77.82024554,78.19,11,108.924449,2354535,2.01117413,None,2.01117413,,,
80,30000,85,7.12,7.176666667,108.674327,9.201805317,300.0610204,299.0998205,300.083001,0.139326283,77.99194201,78.55318161,77.79,14,108.65862,2350687,2.005108494,None,2.005108577,,,
80,30000,85,7.12,7.228333333,108.595497,9.208484952,314.659454,316.4187335,314.680199,0.138306633,78.49644508,78.33756053,78.29,12,108.580751,2347798,2.004887314,None,2.004887397,,,
80,30000,85,7.12,7.198333333,108.811328,9.190219607,310.0121651,312.081837,310.032574,0.138920028,78.32602094,79.05765223,78.11,12,108.791514,2345536,2.001621903,None,2.001621986,,,
80,30000,85,7.12,7.103333333,108.832753,9.188410404,306.9241505,310.856629,306.945263,0.140775126,77.30753221,77.55748475,77.12,12,108.81406,2346717,1.997467224,None,1.997467224,,,
80,30000,85,7.12,7.221666667,108.572291,9.210453153,304.7397045,305.514456,304.760164,0.138423864,78.40728948,79.32148627,78.21,13,108.554588,2348884,2.005555321,None,2.005555404,,,
80,30000,85,7.12,7.171666667,108.589199,9.20901903,326.8179173,334.2387038,326.838441,0.139391055,77.87655388,78.11991634,77.68,15,108.570199,2341601,1.995315634,None,1.99531555,,,
80,30000,85,7.12,7.143333333,108.794758,9.191619324,290.6830004,287.7549647,290.703055,0.139990306,77.71572213,77.40317312,77.52,11,108.778396,2345458,1.998355354,None,1.998355437,,,
90,30000,85,7.12,6.953333333,108.776537,9.193158999,304.3965491,314.4680466,304.418007,0.143805872,75.63595206,76.11457335,75.45,22,108.757737,2334491,1.976127051,None,1.976126968,,,
90,30000,85,8.01,7.93,108.473289,9.2188594,453.9555169,455.8246536,453.959244,0.126098709,86.01931818,85.64673742,85.78,20,108.455423,2360120,2.058096091,None,2.058096008,,,
90,30000,85,8.01,7.963333333,108.401465,9.224967578,456.5184971,458.8580176,456.537238,0.125569158,86.32369996,86.82503139,85.8,18,108.383874,2363462,2.061650308,None,2.061650225,,,
90,30000,85,8.01,7.953333333,108.491608,9.21730278,457.3902718,458.3790328,457.409154,0.125707129,86.28699223,86.73512154,86.05,18,108.477024,2361736,2.061230709,None,2.061230793,,,
90,30000,85,8.01,7.88,108.343616,9.229893158,409.7072152,406.5047197,409.728462,0.12684194,85.37476941,84.54949239,85.14,26,108.326291,2362742,2.057316041,None,2.057315958,,,
90,30000,85,8.01,8.103333333,108.359534,9.228537288,520.2082465,522.787639,520.226676,0.123405237,87.80734238,87.60798026,87.57,20,108.341758,2366021,2.073934934,None,2.073934851,,,
90,30000,85,8.01,7.895,108.447284,9.221070027,424.3407414,423.1440122,424.359504,0.126616718,85.61913072,85.25438041,85.24,18,108.430505,2365975,2.061189057,None,2.06118914,,,
90,30000,85,8.01,7.9,108.560897,9.211419836,411.9167861,407.7471559,411.936154,0.126534773,85.76310863,85.39029536,85.53,18,108.543029,2364075,2.060811936,None,2.060811936,,,
90,30000,85,8.01,8.091666667,108.197929,9.24232108,487.1871664,487.0428842,487.206408,0.123570679,87.55015755,87.52832132,87.31,22,108.178881,2363889,2.070312432,None,2.070312432,,,
90,30000,85,8.01,7.843333333,108.425158,9.222951743,370.8047458,363.1329213,370.823952,0.127469222,85.04146559,85.24224394,84.81,13,108.408131,2360895,2.053619989,None,2.053619989,,,
100,30000,85,8.01,8,108.350243,9.229328632,446.9468244,444.9479167,446.965723,0.124992463,86.6801944,86.42708333,86.45,24,108.329709,2367514,2.06937231,None,2.069372393,,,
100,30000,85,8.9,8.718333333,108.169928,9.244713558,828.2034029,816.5115389,828.220816,0.114641284,94.30614889,93.84438922,94.03,26,108.151172,2375892,2.119505218,None,2.119505218,,,
100,30000,85,8.9,8.878333333,108.20327,9.241864872,1039.342855,1023.133969,1039.359758,0.112612941,96.06646988,95.95457105,95.78,33,108.18578,2378008,2.131312476,None,2.13131256,,,
100,30000,85,8.9,8.946666667,108.233899,9.239249526,1330.99132,1318.054525,1331.00852,0.111761565,96.83326164,96.40461997,96.06,38,108.217996,2378992,2.133883915,None,2.133883998,,,
100,30000,85,8.9,9.01,108.131869,9.247967405,1728.242376,1716.132813,1728.260078,0.110968116,97.42681397,97.53052164,96.98,51,108.111869,2381013,2.141061053,None,2.141061053,,,
100,30000,85,8.9,8.96,108.279897,9.235324633,1374.404416,1357.367898,1374.421206,0.111586268,97.01878771,96.66108631,96.73,39,108.260352,2380713,2.139373094,None,2.139373094,,,
100,30000,85,8.9,8.81,108.073395,9.252971094,931.5048356,918.4413199,931.52132,0.113504218,95.212661,94.93000378,94.77,33,108.052711,2375574,2.123220577,None,2.123220577,,,
100,30000,85,8.9,8.901666667,108.053883,9.254641964,1229.399969,1219.00379,1229.40139,0.112290295,96.18596485,96.04979875,95.89,40,108.036096,2380041,2.134058295,None,2.134058295,,,
100,30000,85,8.9,8.84,108.214306,9.24092236,1084.313194,1073.039728,1084.330545,0.113113679,95.6614465,95.25829563,94.91,35,108.194414,2377670,2.12619162,None,2.126191537,,,
100,30000,85,8.9,8.86,107.918024,9.266292719,1503.566514,1512.109616,1503.583581,0.112852206,95.61536926,95.92738901,95.33,60,107.899133,2377820,2.128649799,None,2.128649716,,,
10,30000,85,8.9,8.64,108.31161,9.232620584,1045.306694,1055.910994,1045.323764,0.115717716,93.58123104,92.75655864,92.86,46,108.293667,2376923,2.11418197,None,2.114181886,,,
10,30000,90,0.89,0.805,118.840529,8.414637737,126.3914537,154.3150341,126.57149,1.240045232,9.566662585,12.00828157,9.65,2,118.806641,1598246,0.992397524,None,0.992397441,,,
10,30000,90,0.89,0.9,118.525026,8.437036749,126.7960883,139.9176955,126.971149,1.11080729,10.66725234,11.48148148,10.75,2,118.491099,1697269,1.081418076,None,1.081418159,,,
10,30000,90,0.89,0.881666667,118.601358,8.43160666,128.1672474,150.085227,128.333504,1.134115886,10.4566864,11.8147448,10.54,3,118.567338,1681576,1.067138582,None,1.067138665,,,
10,30000,90,0.89,0.905,118.239893,8.457382484,127.2173839,136.3409745,127.388593,1.104196968,10.70071032,11.04972376,10.77,2,118.207792,1715665,1.097282631,None,1.097282714,,,
10,30000,90,0.89,0.858333333,118.869185,8.412609206,123.5829166,92.75143746,123.765822,1.162260439,10.20293838,7.766990291,10.28,2,118.834111,1680438,1.065156309,None,1.065156309,,,
10,30000,90,0.89,0.935,118.399113,8.44600922,126.8843183,120.1063799,127.043438,1.069096161,11.07031707,11.0516934,11.15,2,118.361915,1716021,1.099090243,None,1.099090243,,,
10,30000,90,0.89,0.966666667,118.247647,8.456827898,126.9299466,142.6872771,127.08192,1.031082108,11.43060588,13.27586207,11.51,2,118.213353,1708180,1.093771086,None,1.09377117,,,
10,30000,90,0.89,0.836666667,119.477066,8.369807139,125.1598679,116.6648148,125.334442,1.192691542,9.996247855,9.561752988,10.09,2,119.443087,1657120,1.044447171,None,1.044447255,,,
10,30000,90,0.89,0.84,118.458521,8.441773471,123.4237484,103.9304611,123.604896,1.189998892,9.950515764,8.73015873,10.03,1,118.424906,1666041,1.051858503,None,1.051858503,,,
20,30000,90,0.89,0.918333333,118.482547,8.44006164,127.0160414,132.4106311,127.180018,1.088871795,10.88064723,11.52450091,10.96,2,118.449484,1733322,1.113193499,None,1.113193499,,,
20,30000,90,1.78,1.82,114.145793,8.760725855,127.2504907,117.2362436,127.337744,0.54933011,20.77453433,19.68864469,20.81,2,114.116823,1965376,1.357021805,None,1.357021889,,,
20,30000,90,1.78,1.833333333,114.487481,8.73457946,131.4912993,141.322314,131.573801,0.544918337,20.98937152,22.72727273,21.04,3,114.465036,1950261,1.344734752,None,1.344734752,,,
20,30000,90,1.78,1.8,114.619823,8.724494366,127.0978206,113.9403292,127.180597,0.555487474,20.63156814,18.84259259,20.68,2,114.591377,1997864,1.38505434,None,1.385054256,,,
20,30000,90,1.78,1.761666667,114.851573,8.706889892,130.7486967,138.2207103,130.755354,0.566751122,20.23301878,21.41843972,20.26,3,114.828179,1975643,1.363567043,None,1.36356696,,,
20,30000,90,1.78,1.716666667,114.646958,8.722429425,129.9687412,135.1682534,130.052471,0.581220931,19.68106112,20,19.73,4,114.624014,1956268,1.344128632,None,1.344128715,,,
20,30000,90,1.78,1.725,114.808129,8.710184625,127.8840744,116.2220822,127.967093,0.579167419,19.80440225,18.16425121,19.86,3,114.780204,1974765,1.360974836,None,1.360974836,,,
20,30000,90,1.78,1.676666667,114.84419,8.707449632,130.5150884,139.0266749,130.605744,0.59638981,19.25554252,19.63220676,19.31,4,114.814126,1963942,1.348972401,None,1.348972484,,,
20,30000,90,1.78,1.611666667,114.874028,8.705187912,129.930173,139.8797334,130.027999,0.620079053,18.51386418,19.95863495,18.57,3,114.846105,1909483,1.297912851,None,1.297912934,,,
20,30000,90,1.78,1.79,114.348914,8.745163946,128.5489711,125.8803824,128.633866,0.558452922,20.46845561,19.83240223,20.51,3,114.312852,1951252,1.34322642,None,1.343226503,,,
30,30000,90,1.78,1.8,114.167174,8.759085164,127.9758905,122.6851852,128.059246,0.555499186,20.55009132,19.76851852,20.6,3,114.132389,1966528,1.357085781,None,1.357085864,,,
30,30000,90,2.67,2.743333333,112.59101,8.881703788,136.1001829,129.3315361,136.155447,0.364119802,30.88746708,29.52612394,30.89,3,112.564733,2115057,1.538039218,None,1.538039218,,,
30,30000,90,2.67,2.585,112.430567,8.894378341,137.7266882,143.2905956,137.783943,0.386828948,29.06330157,29.56157318,29.07,4,112.409379,2115653,1.529709093,None,1.52970901,,,
30,30000,90,2.67,2.653333333,112.591436,8.881670183,133.2858654,117.6580137,133.342979,0.376841552,29.87426102,26.1620603,29.89,3,112.566141,2102559,1.521891882,None,1.521891882,,,
30,30000,90,2.67,2.67,112.457815,8.892223275,136.3042778,135.8320826,136.359172,0.374420861,30.02623661,29.33832709,30.05,4,112.438464,2120100,1.538498421,None,1.538498421,,,
30,30000,90,2.67,2.611666667,112.467964,8.891420849,133.0064219,125.3518138,133.063221,0.382733459,29.37288326,28.0791321,29.38,3,112.445455,2094620,1.512268899,None,1.512268816,,,
30,30000,90,2.67,2.705,112.316894,8.903380109,137.1745485,137.0092353,137.230438,0.369628929,30.38171983,30.46826864,30.39,3,112.287719,2102978,1.524691998,None,1.524691915,,,
30,30000,90,2.67,2.606666667,112.687709,8.874082266,138.2504481,147.1732916,138.306404,0.383135542,29.37392948,31.90537084,29.39,3,112.662417,2073176,1.492995443,None,1.49299536,,,
30,30000,90,2.67,2.745,111.952838,8.932332738,139.2517098,145.7637278,139.307794,0.364268409,30.73105403,30.54037644,30.74,8,111.933594,2112723,1.535198175,None,1.535198175,,,
30,30000,90,2.67,2.8,112.199052,8.912731277,135.1763582,127.5510204,135.228388,0.356428006,31.41573456,30.83333333,31.42,3,112.179133,2129408,1.553619183,None,1.5536191,,,
40,30000,90,2.67,2.723333333,112.498774,8.888985759,137.767055,142.9237036,137.821604,0.366601492,30.63716612,30.72215422,30.65,4,112.477337,2138765,1.5583005,None,1.558300417,,,
40,30000,90,3.56,3.453333333,112.441005,8.893552668,151.0379725,156.7688661,151.041652,0.289505405,38.82962706,39.9517491,38.79,5,112.418556,2185672,1.641682071,None,1.641682154,,,
40,30000,90,3.56,3.518333333,111.381036,8.97818907,145.957926,145.0075073,146.002459,0.284027681,39.18756117,39.79156798,39.16,4,111.363475,2169872,1.628953153,None,1.628953069,,,
